TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Kategori_Transaksi,Kategori_Umur,bin_Kategori_Transaksi,bin_Kategori_Umur,Target
97.74000000000001,1631,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,52,kecil,dewasa,0,0,2
291.68,1440,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,335,sedang,muda,1,2,2
56.96000000000001,1169,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,55,kecil,muda,0,2,3
436.8,1201,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,217,tinggi,dewasa,2,0,3
259.49,1056,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,68,sedang,lansia,1,1,3
726.26,287,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,26,tinggi,lansia,2,1,1
568.68,765,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,136,tinggi,lansia,2,1,3
77.57,2361,Debit,Atlanta,Online,49.0,,225.0,1.0,12801.93,91,kecil,lansia,0,1,0
905.2875,935,Debit,Boston,Online,29.0,Engineer,40.0,1.0,4272.41,351,tinggi,dewasa,2,0,3
14.160000000000025,58,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,237,kecil,lansia,0,1,1
905.2875,1284,Credit,Omaha,Branch,61.0,Retired,48.0,1.0,2467.39,302,tinggi,lansia,2,1,2
61.329999999999984,1763,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,4,kecil,dewasa,0,0,2
27.639999999999986,1058,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,119,kecil,lansia,0,1,3
3.8500000000000227,706,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,148,kecil,dewasa,0,0,3
431.22,737,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,67,tinggi,lansia,2,1,3
178.55,2371,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,357,sedang,lansia,1,1,0
248.76,947,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,10,sedang,muda,1,2,3
76.16,2188,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.2500000000005,340,kecil,muda,0,2,0
347.25,197,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,98,tinggi,lansia,2,1,1
325.98,1316,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.3500000000004,120,sedang,muda,1,2,2
249.56,2162,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,284,sedang,lansia,1,1,0
17.430000000000007,368,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,133,kecil,lansia,0,1,1
198.01,752,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.9300000000003,226,sedang,dewasa,1,0,3
585.58,1626,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,173,tinggi,muda,2,2,2
434.67,2309,Credit,Virginia Beach,Online,27.0,Student,124.0,1.0,1298.13,226,tinggi,dewasa,2,0,0
510.7,1032,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,94,tinggi,dewasa,2,0,3
331.98,1579,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,183,tinggi,lansia,2,1,2
199.53999999999996,1890,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,265,sedang,lansia,1,1,0
212.97,2136,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,258,sedang,lansia,1,1,0
270.56,325,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,102,sedang,muda,1,2,1
306.37,1184,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,80,sedang,dewasa,1,0,3
643.02,1836,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,38,tinggi,dewasa,2,0,2
98.48000000000002,314,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,305,kecil,lansia,0,1,1
889.01,1602,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,299,tinggi,dewasa,2,0,2
537.86,1744,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.0600000000004,184,tinggi,dewasa,2,0,2
241.18,986,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.5299999999997,33,sedang,muda,1,2,3
130.54,645,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,207,sedang,lansia,1,1,3
800.29,2288,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.3999999999996,318,tinggi,muda,2,2,0
8.810000000000002,925,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,197,kecil,lansia,0,1,3
28.519999999999982,1003,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.5100000000002,125,kecil,muda,0,2,3
431.31,779,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.72999999999956,186,tinggi,muda,2,2,3
885.33,1550,Credit,Raleigh,ATM,47.0,Engineer,59.0,1.0,7764.16,220,tinggi,lansia,2,1,2
199.22999999999996,1625,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,83,sedang,dewasa,1,0,2
42.25999999999999,2014,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,192,kecil,dewasa,0,0,0
166.06,1281,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,41,sedang,dewasa,1,0,2
357.72,1434,Debit,Miami,ATM,53.0,Retired,25.0,1.0,7659.5,295,tinggi,lansia,2,1,2
588.37,38,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,76,tinggi,dewasa,2,0,1
72.81999999999996,2112,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,26,kecil,lansia,0,1,0
162.36,2194,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,159,sedang,dewasa,1,0,0
584.82,1948,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,204,tinggi,dewasa,2,0,0
38.14999999999998,1861,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.4700000000003,359,kecil,lansia,0,1,2
477.54,1534,Credit,San Francisco,ATM,23.0,Student,52.0,1.0,1598.63,25,tinggi,muda,2,2,2
639.57,2376,Debit,Philadelphia,Branch,60.0,Doctor,43.000000000000014,1.0,11726.47,338,tinggi,lansia,2,1,0
58.22999999999999,1360,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,216,kecil,dewasa,0,0,2
776.21,363,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,15,tinggi,lansia,2,1,1
188.61,2481,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,0,sedang,lansia,1,1,0
675.3700000000001,2466,Credit,Jacksonville,Online,56.0,Retired,31.0,1.0,4704.91,287,tinggi,lansia,2,1,0
94.81999999999996,556,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.7200000000003,353,kecil,lansia,0,1,1
425.18,331,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,302,tinggi,lansia,2,1,1
50.28,209,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,23,kecil,lansia,0,1,1
70.68,2197,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.4099999999999,271,kecil,muda,0,2,0
261.77,89,Debit,Chicago,Online,28.0,Student,46.0,1.0,824.71,324,sedang,dewasa,1,0,1
183.22,1858,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.4199999999996,64,sedang,dewasa,1,0,2
58.31999999999999,1379,Credit,Louisville,Branch,29.0,Engineer,275.0,1.0,6027.49,35,kecil,dewasa,0,0,2
156.86,184,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,244,sedang,lansia,1,1,1
120.67000000000002,2445,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,344,sedang,dewasa,1,0,0
308.62,1865,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,24,sedang,lansia,1,1,2
506.81,2401,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,97,tinggi,lansia,2,1,0
328.39,2102,Debit,New York,ATM,41.0,Engineer,108.0,1.0,2523.83,333,sedang,dewasa,1,0,0
796.3,559,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,129,tinggi,lansia,2,1,1
72.47,1954,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,286,kecil,dewasa,0,0,0
279.6,988,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9,30,sedang,muda,1,2,3
304.2,1040,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.6400000000003,236,sedang,muda,1,2,3
351.38,1174,Debit,New York,Branch,64.0,Retired,21.0,1.0,7606.63,9,tinggi,lansia,2,1,3
86.07,2184,Debit,Dallas,Branch,31.0,Doctor,23.0,1.0,842.5599999999995,355,kecil,dewasa,0,0,0
604.5,1449,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4200000000001,9,tinggi,dewasa,2,0,2
258.7,362,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,13,sedang,dewasa,1,0,1
905.2875,1132,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,182,tinggi,lansia,2,1,3
11.45999999999998,203,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,107,kecil,lansia,0,1,1
63.75999999999999,1180,Debit,San Antonio,ATM,69.0,Retired,100.0,1.0,4980.26,239,kecil,lansia,0,1,3
446.83,1175,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,190,tinggi,lansia,2,1,3
63.54000000000002,938,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,68,kecil,dewasa,0,0,3
81.11000000000001,1940,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,83,kecil,lansia,0,1,0
441.26,388,Credit,Tucson,Branch,58.0,Doctor,87.0,1.0,13704.92,317,tinggi,lansia,2,1,1
170.96,2459,Debit,Washington,Branch,64.0,Doctor,69.0,1.0,13374.89,30,sedang,lansia,1,1,0
48.50999999999999,66,Debit,Austin,Branch,22.0,Student,69.0,1.0,3363.23,269,kecil,muda,0,2,1
325.03,79,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,225,sedang,lansia,1,1,1
125.82999999999998,971,Debit,Los Angeles,,57.0,Retired,138.0,1.0,6109.86,306,sedang,lansia,1,1,3
506.83,751,Debit,Indianapolis,,37.0,Engineer,45.0,1.0,9975.79,68,tinggi,dewasa,2,0,3
738.94,1885,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,148,tinggi,dewasa,2,0,0
180.36,979,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,17,sedang,dewasa,1,0,3
225.1,2349,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,360,sedang,dewasa,1,0,0
359.51,2270,Debit,Charlotte,,79.0,Retired,157.0,1.0,7153.72,347,tinggi,lansia,2,1,0
720.46,2317,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,132,tinggi,lansia,2,1,0
905.2875,371,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.1400000000003,51,tinggi,lansia,2,1,1
291.46,248,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,220,sedang,lansia,1,1,1
905.2875,2301,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.14999999999964,98,tinggi,muda,2,2,0
98.24000000000001,676,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.6599999999999,155,kecil,dewasa,0,0,3
100.48000000000002,323,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,348,kecil,muda,0,2,1
45.900000000000006,1223,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,82,kecil,lansia,0,1,3
258.21,2237,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,228,sedang,dewasa,1,0,0
905.2875,820,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,78,tinggi,lansia,2,1,3
287.51,926,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.64999999999964,116,sedang,muda,1,2,3
501.3,939,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,104,tinggi,dewasa,2,0,3
26.100000000000023,319,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.7200000000003,46,kecil,dewasa,0,0,1
436.77,1816,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.6900000000005,168,tinggi,muda,2,2,2
292.38,870,,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,199,sedang,lansia,1,1,3
905.2875,1136,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.4700000000003,61,tinggi,lansia,2,1,3
25.29000000000002,1370,Debit,Miami,Online,50.0,,125.0,1.0,5374.69,21,kecil,lansia,0,1,2
123.35,1474,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,215,sedang,dewasa,1,0,2
139.51999999999998,1776,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.2200000000003,97,sedang,muda,1,2,2
51.19999999999999,512,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6000000000004,21,kecil,muda,0,2,1
122.85,2258,Credit,Seattle,Online,47.0,Doctor,127.0,1.0,13185.39,37,sedang,lansia,1,1,0
161.38,2100,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.34,271,sedang,muda,1,2,0
2.509999999999991,702,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,298,kecil,lansia,0,1,3
22.620000000000005,848,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,293,kecil,lansia,0,1,3
126.82999999999998,335,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,248,sedang,lansia,1,1,1
46.599999999999994,1607,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,0,kecil,lansia,0,1,2
243.8,21,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,226,sedang,lansia,1,1,1
231.51,1590,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,345,sedang,lansia,1,1,2
175.05,14,Debit,,Online,39.0,Engineer,34.0,1.0,1447.35,106,sedang,dewasa,1,0,1
762.74,801,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.10000000000036,16,tinggi,lansia,2,1,3
34.02999999999997,927,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,216,kecil,lansia,0,1,3
15.949999999999989,518,Debit,Raleigh,Branch,25.0,Student,52.0,1.0,1983.0,315,kecil,muda,0,2,1
101.50999999999999,566,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,330,kecil,lansia,0,1,1
309.42,1959,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,238,sedang,dewasa,1,0,0
257.6,2377,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,214,sedang,lansia,1,1,0
746.78,2227,Credit,,Branch,21.0,Student,64.0,1.0,1699.81,81,tinggi,muda,2,2,0
82.00999999999999,2436,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46000000000004,51,kecil,muda,0,2,0
476.99,70,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,227,tinggi,muda,2,2,1
320.11,2485,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.48,75,sedang,muda,1,2,0
333.39,1685,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,134,tinggi,lansia,2,1,2
10.300000000000011,2321,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,229,kecil,lansia,0,1,0
737.46,20,Credit,Albuquerque,Branch,53.0,Doctor,75.0,1.0,634.1599999999999,74,tinggi,lansia,2,1,1
416.55,822,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.96,360,tinggi,dewasa,2,0,3
98.94999999999999,2468,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,89,kecil,lansia,0,1,0
18.139999999999986,328,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,284,kecil,lansia,0,1,1
905.2875,1404,Debit,Columbus,ATM,51.0,Doctor,108.0,1.0,6180.3,323,tinggi,lansia,2,1,2
215.13,32,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,113,sedang,lansia,1,1,1
218.57,1922,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,116,sedang,lansia,1,1,0
341.88,1088,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,276,tinggi,dewasa,2,0,3
691.92,1250,Debit,Boston,Online,19.0,Student,61.00000000000001,1.0,1084.6499999999996,349,tinggi,muda,2,2,2
50.43000000000001,1246,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,167,kecil,dewasa,0,0,3
440.43,1769,Debit,Colorado Springs,Branch,78.0,Retired,23.0,1.0,5123.24,89,tinggi,lansia,2,1,2
299.03,134,Debit,Columbus,Branch,39.0,Engineer,52.0,1.0,1381.2799999999997,219,sedang,dewasa,1,0,1
1.9800000000000182,2440,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,263,kecil,lansia,0,1,0
173.45,2423,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,48,sedang,dewasa,1,0,0
438.76,280,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,289,tinggi,muda,2,2,1
519.62,2205,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,14,tinggi,lansia,2,1,0
738.68,465,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,316,tinggi,lansia,2,1,1
151.14,994,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,316,sedang,lansia,1,1,3
75.76999999999998,1438,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,204,kecil,lansia,0,1,2
444.52,641,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,35,tinggi,dewasa,2,0,3
5.2900000000000205,477,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,171,kecil,lansia,0,1,1
97.63,862,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,286,kecil,lansia,0,1,3
256.95,808,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,107,sedang,dewasa,1,0,3
734.86,2327,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,146,tinggi,lansia,2,1,0
905.2875,419,Debit,Columbus,ATM,36.0,Doctor,107.0,1.0,11565.97,130,tinggi,dewasa,2,0,1
84.28,1069,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,77,kecil,dewasa,0,0,3
905.2875,1441,Debit,Austin,ATM,24.0,Student,95.0,1.0,1161.8399999999997,50,tinggi,muda,2,2,2
202.49,2457,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,125,sedang,lansia,1,1,0
154.99,1586,Debit,Mesa,Branch,25.0,Student,53.0,1.0,1419.31,103,sedang,muda,1,2,2
481.53,1698,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,330,tinggi,lansia,2,1,2
172.92,1584,Debit,Miami,Online,20.0,Student,212.0,1.0,416.3699999999999,111,sedang,muda,1,2,2
275.59,1887,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,229,sedang,lansia,1,1,0
207.2,2474,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,0,sedang,lansia,1,1,0
136.82,1572,Debit,Chicago,Branch,31.0,Engineer,13.999999999999986,1.0,6229.13,100,sedang,dewasa,1,0,2
624.0,315,Debit,Houston,Branch,26.0,Engineer,132.0,1.0,4976.18,318,tinggi,dewasa,2,0,1
10.149999999999977,370,Debit,Austin,ATM,59.0,Doctor,58.0,1.0,7155.04,276,kecil,lansia,0,1,1
26.30000000000001,2356,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,185,kecil,dewasa,0,0,0
319.5,1052,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,261,sedang,dewasa,1,0,3
182.42,562,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,257,sedang,lansia,1,1,1
716.62,661,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,222,tinggi,dewasa,2,0,3
222.96,569,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,357,sedang,lansia,1,1,1
79.76999999999998,149,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,141,kecil,lansia,0,1,1
592.24,1927,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,57,tinggi,lansia,2,1,0
200.19,1307,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,353,sedang,lansia,1,1,2
297.5,585,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,86,sedang,lansia,1,1,1
345.86,2174,,Omaha,ATM,51.0,Retired,145.0,1.0,1504.6400000000003,183,tinggi,lansia,2,1,0
343.88,2340,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,337,tinggi,lansia,2,1,0
16.519999999999982,31,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999997,65,kecil,muda,0,2,1
162.1,2314,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,106,sedang,dewasa,1,0,0
36.120000000000005,2260,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.0299999999997,108,kecil,muda,0,2,0
354.91,2380,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,165,tinggi,lansia,2,1,0
38.40999999999997,679,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,64,kecil,dewasa,0,0,3
53.52000000000001,611,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,133,kecil,lansia,0,1,1
13.300000000000011,1024,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,174,kecil,muda,0,2,3
189.65,1784,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,277,sedang,muda,1,2,2
255.32,1701,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,66,sedang,lansia,1,1,2
230.51,326,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,265,sedang,lansia,1,1,1
237.74,1077,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,243,sedang,lansia,1,1,3
512.76,681,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,43,tinggi,lansia,2,1,3
151.37,634,Debit,Baltimore,ATM,54.0,Engineer,53.0,1.0,8356.08,138,sedang,lansia,1,1,3
85.00999999999999,156,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,155,kecil,muda,0,2,1
444.47,96,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,258,tinggi,lansia,2,1,1
55.97999999999999,1787,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,340,kecil,muda,0,2,2
54.91,272,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.27,62,kecil,dewasa,0,0,1
905.2875,1923,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,258,tinggi,muda,2,2,0
393.74,2299,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,29,tinggi,dewasa,2,0,0
58.94,2485,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,135,kecil,dewasa,0,0,0
515.57,15,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,31,tinggi,dewasa,2,0,1
332.15,1934,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,53,tinggi,lansia,2,1,0
177.94,1801,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999978,305,sedang,muda,1,2,2
68.68,1725,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,4,kecil,lansia,0,1,2
905.2875,2339,Debit,Portland,Online,20.0,Student,84.0,1.0,1171.98,138,tinggi,muda,2,2,0
240.03,406,Debit,Atlanta,Online,33.0,Engineer,31.0,1.0,7807.73,198,sedang,dewasa,1,0,1
168.34,1183,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,286,sedang,lansia,1,1,3
474.77,1862,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,1,tinggi,lansia,2,1,2
451.7,425,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,267,tinggi,dewasa,2,0,1
243.85,2402,Debit,Omaha,Branch,39.0,Engineer,43.000000000000014,1.0,4576.78,150,sedang,dewasa,1,0,0
5.759999999999991,1588,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,178,kecil,dewasa,0,0,2
435.08,1326,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,291,tinggi,lansia,2,1,2
127.78,760,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.6599999999994,243,sedang,muda,1,2,3
23.139999999999986,2143,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,178,kecil,lansia,0,1,0
545.87,8,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,201,tinggi,dewasa,2,0,1
21.20999999999998,2286,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,55,kecil,lansia,0,1,0
423.53,1463,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,60,tinggi,lansia,2,1,2
142.1,1048,Credit,San Francisco,Online,18.0,,109.0,1.0,1545.6400000000003,332,sedang,muda,1,2,3
114.15,351,Debit,Atlanta,ATM,19.0,Student,52.0,1.0,1612.4,135,kecil,muda,0,2,1
275.98,2370,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,53,sedang,lansia,1,1,0
590.68,1791,Debit,Washington,Branch,27.0,Student,23.0,1.0,852.1999999999998,172,tinggi,dewasa,2,0,2
152.42,1987,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,354,sedang,dewasa,1,0,0
395.77,393,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,114,tinggi,dewasa,2,0,1
615.16,229,Debit,Boston,Online,26.0,Student,140.0,1.0,214.60999999999967,14,tinggi,dewasa,2,0,1
207.82,412,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02000000000044,39,sedang,muda,1,2,1
220.52,1030,Debit,Seattle,ATM,57.0,Retired,152.0,1.0,1793.0900000000001,56,sedang,lansia,1,1,3
281.47,1522,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,289,sedang,dewasa,1,0,2
57.91,2250,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,40,kecil,lansia,0,1,0
30.480000000000018,2290,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,75,kecil,dewasa,0,0,0
905.2875,1706,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,321,tinggi,lansia,2,1,2
424.47,386,Debit,Oklahoma City,Online,22.0,Student,116.0,1.0,5491.55,140,tinggi,muda,2,2,1
228.4,34,Debit,Omaha,ATM,67.0,Doctor,116.0,1.0,9598.43,193,sedang,lansia,1,1,1
67.17000000000002,1214,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,152,kecil,lansia,0,1,3
284.89,2385,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,28,sedang,lansia,1,1,0
